"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CVSSv4_BaseSeverity","CVSSv4_BaseScore","CVSSv4","CPE Confidence","Evidence Count","VendorProject","Product","Name","DateAdded","ShortDescription","RequiredAction","DueDate","Notes"
"","Wed, 3 Sep 2025 13:47:49 -0400",libxmljs2:0.37.0,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/libxmljs2:0.37.0,libxml bindings for v8 javascript engine,MIT,"","",pkg:npm/libxmljs2@0.37.0,"",CVE-2024-34394,CWE-843 Access of Resource Using Incompatible Type ('Type Confusion'),libxmljs2 is vulnerable to a type confusion vulnerability when parsing a specially crafted XML while invoking the namespaces() function (which invokes XmlNode::get_local_namespaces()) on a grand-child of a node that refers to an entity. This vulnerability can lead to denial of service and remote code execution.,OSSINDEX,"","","",HIGH,8.100000381469727,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,"","","",HIGHEST,7,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.js,/home/samomik/Projects-WSL/juice-shop/node_modules/sanitize-html/node_modules/lodash/dist/lodash.js,"","",fe02da36c6a43edfd7d8fae2945e2080,1996aca565068a71066e2af03101a073f0cf12b6,pkg:javascript/lodash@2.4.2,"",CVE-2019-10744,CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),Versions of lodash lower than 4.17.12 are vulnerable to Prototype Pollution. The function defaultsDeep could be tricked into adding or modifying properties of Object.prototype using a constructor payload.,NVD,MEDIUM,6.4,/AV:N/AC:L/Au:N/C:N/I:P/A:P,CRITICAL,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.js,/home/samomik/Projects-WSL/juice-shop/node_modules/sanitize-html/node_modules/lodash/dist/lodash.js,"","",fe02da36c6a43edfd7d8fae2945e2080,1996aca565068a71066e2af03101a073f0cf12b6,pkg:javascript/lodash@2.4.2,"",CVE-2021-23337,CWE-94 Improper Control of Generation of Code ('Code Injection'),Lodash versions prior to 4.17.21 are vulnerable to Command Injection via the template function.,NVD,MEDIUM,6.5,/AV:N/AC:L/Au:S/C:P/I:P/A:P,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H/E:1.2/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.js,/home/samomik/Projects-WSL/juice-shop/node_modules/sanitize-html/node_modules/lodash/dist/lodash.js,"","",fe02da36c6a43edfd7d8fae2945e2080,1996aca565068a71066e2af03101a073f0cf12b6,pkg:javascript/lodash@2.4.2,"",CVE-2018-3721,"CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'), CWE-471 Modification of Assumed-Immutable Data (MAID)","lodash node module before 4.17.5 suffers from a Modification of Assumed-Immutable Data (MAID) vulnerability via defaultsDeep, merge, and mergeWith functions, which allows a malicious user to modify the prototype of ""Object"" via __proto__, causing the addition or modification of an existing property that will exist on all objects.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:P/A:N,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N/E:2.8/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.js,/home/samomik/Projects-WSL/juice-shop/node_modules/sanitize-html/node_modules/lodash/dist/lodash.js,"","",fe02da36c6a43edfd7d8fae2945e2080,1996aca565068a71066e2af03101a073f0cf12b6,pkg:javascript/lodash@2.4.2,"",CVE-2019-1010266,"CWE-400 Uncontrolled Resource Consumption, CWE-770 Allocation of Resources Without Limits or Throttling","lodash prior to 4.17.11 is affected by: CWE-400: Uncontrolled Resource Consumption. The impact is: Denial of service. The component is: Date handler. The attack vector is: Attacker provides very long strings, which the library attempts to match using a regular expression. The fixed version is: 4.17.11.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:N/A:P,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:2.8/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.js,/home/samomik/Projects-WSL/juice-shop/node_modules/sanitize-html/node_modules/lodash/dist/lodash.js,"","",fe02da36c6a43edfd7d8fae2945e2080,1996aca565068a71066e2af03101a073f0cf12b6,pkg:javascript/lodash@2.4.2,"",CVE-2018-16487,"CWE-400 Uncontrolled Resource Consumption, NVD-CWE-noinfo","A prototype pollution vulnerability was found in lodash <4.17.11 where the functions merge, mergeWith, and defaultsDeep can be tricked into adding or modifying properties of Object.prototype.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,MEDIUM,5.6,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L/E:2.2/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.js,/home/samomik/Projects-WSL/juice-shop/node_modules/sanitize-html/node_modules/lodash/dist/lodash.js,"","",fe02da36c6a43edfd7d8fae2945e2080,1996aca565068a71066e2af03101a073f0cf12b6,pkg:javascript/lodash@2.4.2,"",CVE-2020-28500,NVD-CWE-Other,"Lodash versions prior to 4.17.21 are vulnerable to Regular Expression Denial of Service (ReDoS) via the toNumber, trim and trimEnd functions.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L/E:3.9/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.js,/home/samomik/Projects-WSL/juice-shop/node_modules/sanitize-html/node_modules/lodash/lodash.js,"","",ea3013cfb89699ef71be5dae72341f2c,16c0086b96a8445c20936b8053d7b8f62638af76,pkg:javascript/lodash@2.4.2,"",CVE-2019-10744,CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),Versions of lodash lower than 4.17.12 are vulnerable to Prototype Pollution. The function defaultsDeep could be tricked into adding or modifying properties of Object.prototype using a constructor payload.,NVD,MEDIUM,6.4,/AV:N/AC:L/Au:N/C:N/I:P/A:P,CRITICAL,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.js,/home/samomik/Projects-WSL/juice-shop/node_modules/sanitize-html/node_modules/lodash/lodash.js,"","",ea3013cfb89699ef71be5dae72341f2c,16c0086b96a8445c20936b8053d7b8f62638af76,pkg:javascript/lodash@2.4.2,"",CVE-2021-23337,CWE-94 Improper Control of Generation of Code ('Code Injection'),Lodash versions prior to 4.17.21 are vulnerable to Command Injection via the template function.,NVD,MEDIUM,6.5,/AV:N/AC:L/Au:S/C:P/I:P/A:P,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H/E:1.2/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.js,/home/samomik/Projects-WSL/juice-shop/node_modules/sanitize-html/node_modules/lodash/lodash.js,"","",ea3013cfb89699ef71be5dae72341f2c,16c0086b96a8445c20936b8053d7b8f62638af76,pkg:javascript/lodash@2.4.2,"",CVE-2018-3721,"CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'), CWE-471 Modification of Assumed-Immutable Data (MAID)","lodash node module before 4.17.5 suffers from a Modification of Assumed-Immutable Data (MAID) vulnerability via defaultsDeep, merge, and mergeWith functions, which allows a malicious user to modify the prototype of ""Object"" via __proto__, causing the addition or modification of an existing property that will exist on all objects.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:P/A:N,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N/E:2.8/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.js,/home/samomik/Projects-WSL/juice-shop/node_modules/sanitize-html/node_modules/lodash/lodash.js,"","",ea3013cfb89699ef71be5dae72341f2c,16c0086b96a8445c20936b8053d7b8f62638af76,pkg:javascript/lodash@2.4.2,"",CVE-2019-1010266,"CWE-400 Uncontrolled Resource Consumption, CWE-770 Allocation of Resources Without Limits or Throttling","lodash prior to 4.17.11 is affected by: CWE-400: Uncontrolled Resource Consumption. The impact is: Denial of service. The component is: Date handler. The attack vector is: Attacker provides very long strings, which the library attempts to match using a regular expression. The fixed version is: 4.17.11.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:N/A:P,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:2.8/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.js,/home/samomik/Projects-WSL/juice-shop/node_modules/sanitize-html/node_modules/lodash/lodash.js,"","",ea3013cfb89699ef71be5dae72341f2c,16c0086b96a8445c20936b8053d7b8f62638af76,pkg:javascript/lodash@2.4.2,"",CVE-2018-16487,"CWE-400 Uncontrolled Resource Consumption, NVD-CWE-noinfo","A prototype pollution vulnerability was found in lodash <4.17.11 where the functions merge, mergeWith, and defaultsDeep can be tricked into adding or modifying properties of Object.prototype.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,MEDIUM,5.6,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L/E:2.2/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.js,/home/samomik/Projects-WSL/juice-shop/node_modules/sanitize-html/node_modules/lodash/lodash.js,"","",ea3013cfb89699ef71be5dae72341f2c,16c0086b96a8445c20936b8053d7b8f62638af76,pkg:javascript/lodash@2.4.2,"",CVE-2020-28500,NVD-CWE-Other,"Lodash versions prior to 4.17.21 are vulnerable to Regular Expression Denial of Service (ReDoS) via the toNumber, trim and trimEnd functions.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L/E:3.9/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.min.js,/home/samomik/Projects-WSL/juice-shop/node_modules/sanitize-html/node_modules/lodash/dist/lodash.min.js,"","",06f73bae52f76c868fa98f50f701f55f,8d11f71e6c10af1baa47f42b06c229b372367985,pkg:javascript/lodash@2.4.2,"",CVE-2019-10744,CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),Versions of lodash lower than 4.17.12 are vulnerable to Prototype Pollution. The function defaultsDeep could be tricked into adding or modifying properties of Object.prototype using a constructor payload.,NVD,MEDIUM,6.4,/AV:N/AC:L/Au:N/C:N/I:P/A:P,CRITICAL,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.min.js,/home/samomik/Projects-WSL/juice-shop/node_modules/sanitize-html/node_modules/lodash/dist/lodash.min.js,"","",06f73bae52f76c868fa98f50f701f55f,8d11f71e6c10af1baa47f42b06c229b372367985,pkg:javascript/lodash@2.4.2,"",CVE-2021-23337,CWE-94 Improper Control of Generation of Code ('Code Injection'),Lodash versions prior to 4.17.21 are vulnerable to Command Injection via the template function.,NVD,MEDIUM,6.5,/AV:N/AC:L/Au:S/C:P/I:P/A:P,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H/E:1.2/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.min.js,/home/samomik/Projects-WSL/juice-shop/node_modules/sanitize-html/node_modules/lodash/dist/lodash.min.js,"","",06f73bae52f76c868fa98f50f701f55f,8d11f71e6c10af1baa47f42b06c229b372367985,pkg:javascript/lodash@2.4.2,"",CVE-2018-3721,"CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'), CWE-471 Modification of Assumed-Immutable Data (MAID)","lodash node module before 4.17.5 suffers from a Modification of Assumed-Immutable Data (MAID) vulnerability via defaultsDeep, merge, and mergeWith functions, which allows a malicious user to modify the prototype of ""Object"" via __proto__, causing the addition or modification of an existing property that will exist on all objects.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:P/A:N,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N/E:2.8/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.min.js,/home/samomik/Projects-WSL/juice-shop/node_modules/sanitize-html/node_modules/lodash/dist/lodash.min.js,"","",06f73bae52f76c868fa98f50f701f55f,8d11f71e6c10af1baa47f42b06c229b372367985,pkg:javascript/lodash@2.4.2,"",CVE-2019-1010266,"CWE-400 Uncontrolled Resource Consumption, CWE-770 Allocation of Resources Without Limits or Throttling","lodash prior to 4.17.11 is affected by: CWE-400: Uncontrolled Resource Consumption. The impact is: Denial of service. The component is: Date handler. The attack vector is: Attacker provides very long strings, which the library attempts to match using a regular expression. The fixed version is: 4.17.11.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:N/A:P,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:2.8/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.min.js,/home/samomik/Projects-WSL/juice-shop/node_modules/sanitize-html/node_modules/lodash/dist/lodash.min.js,"","",06f73bae52f76c868fa98f50f701f55f,8d11f71e6c10af1baa47f42b06c229b372367985,pkg:javascript/lodash@2.4.2,"",CVE-2018-16487,"CWE-400 Uncontrolled Resource Consumption, NVD-CWE-noinfo","A prototype pollution vulnerability was found in lodash <4.17.11 where the functions merge, mergeWith, and defaultsDeep can be tricked into adding or modifying properties of Object.prototype.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,MEDIUM,5.6,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L/E:2.2/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.min.js,/home/samomik/Projects-WSL/juice-shop/node_modules/sanitize-html/node_modules/lodash/dist/lodash.min.js,"","",06f73bae52f76c868fa98f50f701f55f,8d11f71e6c10af1baa47f42b06c229b372367985,pkg:javascript/lodash@2.4.2,"",CVE-2020-28500,NVD-CWE-Other,"Lodash versions prior to 4.17.21 are vulnerable to Regular Expression Denial of Service (ReDoS) via the toNumber, trim and trimEnd functions.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L/E:3.9/RC:R/MAV:A,"","","",HIGHEST,3,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash.set:4.3.2,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/lodash.set:4.3.2,The lodash method `_.set` exported as a module.,MIT,"","",pkg:npm/lodash.set@4.3.2,"",GHSA-p6mc-m468-83gw,"CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'), CWE-770 Allocation of Resources Without Limits or Throttling","Versions of lodash prior to 4.17.19 are vulnerable to Prototype Pollution. The functions `pick`, `set`, `setWith`, `update`, `updateWith`, and `zipObjectDeep` allow a malicious user to modify the prototype of Object if the property identifiers are user-supplied. Being affected by this issue requires manipulating objects based on user-provided property values or arrays.  This vulnerability causes the addition or modification of an existing property that will exist on all objects and may lead to Denial of Service or Code Execution under specific circumstances.",NPM,"","","",HIGH,7.400000095367432,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:H,"","","",HIGHEST,7,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash:2.4.2,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/lodash:2.4.2,"A utility library delivering consistency, customization, performance, & extras.",MIT,"","",pkg:npm/lodash@2.4.2,cpe:2.3:a:lodash:lodash:2.4.2:*:*:*:*:*:*:*,GHSA-jf85-cpcp-j695,"CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'), CWE-20 Improper Input Validation",Versions of `lodash` before 4.17.12 are vulnerable to Prototype Pollution.  The function `defaultsDeep` allows a malicious user to modify the prototype of `Object` via `{constructor: {prototype: {...}}}` causing the addition or modification of an existing property that will exist on all objects.  ## Recommendation  Update to version 4.17.12 or later.,NPM,"","","",CRITICAL,9.100000381469727,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,"","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash:2.4.2,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/lodash:2.4.2,"A utility library delivering consistency, customization, performance, & extras.",MIT,"","",pkg:npm/lodash@2.4.2,cpe:2.3:a:lodash:lodash:2.4.2:*:*:*:*:*:*:*,CVE-2019-10744,CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),Versions of lodash lower than 4.17.12 are vulnerable to Prototype Pollution. The function defaultsDeep could be tricked into adding or modifying properties of Object.prototype using a constructor payload.,NVD,MEDIUM,6.4,/AV:N/AC:L/Au:N/C:N/I:P/A:P,CRITICAL,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash:2.4.2,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/lodash:2.4.2,"A utility library delivering consistency, customization, performance, & extras.",MIT,"","",pkg:npm/lodash@2.4.2,cpe:2.3:a:lodash:lodash:2.4.2:*:*:*:*:*:*:*,CVE-2020-8203,"CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'), CWE-770 Allocation of Resources Without Limits or Throttling",Prototype pollution attack when using _.zipObjectDeep in lodash before 4.17.20.,NVD,MEDIUM,5.8,/AV:N/AC:M/Au:N/C:N/I:P/A:P,HIGH,7.4,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:H/E:2.2/RC:R/MAV:A,"","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash:2.4.2,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/lodash:2.4.2,"A utility library delivering consistency, customization, performance, & extras.",MIT,"","",pkg:npm/lodash@2.4.2,cpe:2.3:a:lodash:lodash:2.4.2:*:*:*:*:*:*:*,CVE-2021-23337,CWE-94 Improper Control of Generation of Code ('Code Injection'),Lodash versions prior to 4.17.21 are vulnerable to Command Injection via the template function.,NVD,MEDIUM,6.5,/AV:N/AC:L/Au:S/C:P/I:P/A:P,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H/E:1.2/RC:R/MAV:A,"","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash:2.4.2,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/lodash:2.4.2,"A utility library delivering consistency, customization, performance, & extras.",MIT,"","",pkg:npm/lodash@2.4.2,cpe:2.3:a:lodash:lodash:2.4.2:*:*:*:*:*:*:*,GHSA-35jh-r3h4-6jhm,"CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection'), CWE-94 Improper Control of Generation of Code ('Code Injection')",`lodash` versions prior to 4.17.21 are vulnerable to Command Injection via the template function.,NPM,"","","",HIGH,7.199999809265137,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,"","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash:2.4.2,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/lodash:2.4.2,"A utility library delivering consistency, customization, performance, & extras.",MIT,"","",pkg:npm/lodash@2.4.2,cpe:2.3:a:lodash:lodash:2.4.2:*:*:*:*:*:*:*,GHSA-4xc9-xhrj-v574,CWE-400 Uncontrolled Resource Consumption,"Versions of `lodash` before 4.17.11 are vulnerable to prototype pollution.   The vulnerable functions are 'defaultsDeep', 'merge', and 'mergeWith' which allow a malicious user to modify the prototype of `Object` via `{constructor: {prototype: {...}}}` causing the addition or modification of an existing property that will exist on all objects.     ## Recommendation  Update to version 4.17.11 or later.",NPM,"","","","","","","","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash:2.4.2,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/lodash:2.4.2,"A utility library delivering consistency, customization, performance, & extras.",MIT,"","",pkg:npm/lodash@2.4.2,cpe:2.3:a:lodash:lodash:2.4.2:*:*:*:*:*:*:*,CVE-2018-3721,"CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'), CWE-471 Modification of Assumed-Immutable Data (MAID)","lodash node module before 4.17.5 suffers from a Modification of Assumed-Immutable Data (MAID) vulnerability via defaultsDeep, merge, and mergeWith functions, which allows a malicious user to modify the prototype of ""Object"" via __proto__, causing the addition or modification of an existing property that will exist on all objects.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:P/A:N,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N/E:2.8/RC:R/MAV:A,"","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash:2.4.2,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/lodash:2.4.2,"A utility library delivering consistency, customization, performance, & extras.",MIT,"","",pkg:npm/lodash@2.4.2,cpe:2.3:a:lodash:lodash:2.4.2:*:*:*:*:*:*:*,CVE-2019-1010266,"CWE-400 Uncontrolled Resource Consumption, CWE-770 Allocation of Resources Without Limits or Throttling","lodash prior to 4.17.11 is affected by: CWE-400: Uncontrolled Resource Consumption. The impact is: Denial of service. The component is: Date handler. The attack vector is: Attacker provides very long strings, which the library attempts to match using a regular expression. The fixed version is: 4.17.11.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:N/A:P,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:2.8/RC:R/MAV:A,"","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash:2.4.2,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/lodash:2.4.2,"A utility library delivering consistency, customization, performance, & extras.",MIT,"","",pkg:npm/lodash@2.4.2,cpe:2.3:a:lodash:lodash:2.4.2:*:*:*:*:*:*:*,GHSA-fvqr-27wr-82fm,"CWE-1321 Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'), CWE-471 Modification of Assumed-Immutable Data (MAID)","Versions of `lodash` before 4.17.5 are vulnerable to prototype pollution.   The vulnerable functions are 'defaultsDeep', 'merge', and 'mergeWith' which allow a malicious user to modify the prototype of `Object` via `__proto__` causing the addition or modification of an existing property that will exist on all objects.     ## Recommendation  Update to version 4.17.5 or later.",NPM,"","","",MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,"","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash:2.4.2,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/lodash:2.4.2,"A utility library delivering consistency, customization, performance, & extras.",MIT,"","",pkg:npm/lodash@2.4.2,cpe:2.3:a:lodash:lodash:2.4.2:*:*:*:*:*:*:*,CVE-2018-16487,"CWE-400 Uncontrolled Resource Consumption, NVD-CWE-noinfo","A prototype pollution vulnerability was found in lodash <4.17.11 where the functions merge, mergeWith, and defaultsDeep can be tricked into adding or modifying properties of Object.prototype.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,MEDIUM,5.6,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L/E:2.2/RC:R/MAV:A,"","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash:2.4.2,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/lodash:2.4.2,"A utility library delivering consistency, customization, performance, & extras.",MIT,"","",pkg:npm/lodash@2.4.2,cpe:2.3:a:lodash:lodash:2.4.2:*:*:*:*:*:*:*,GHSA-29mw-wpgm-hmr9,"CWE-400 Uncontrolled Resource Consumption, CWE-1333 Inefficient Regular Expression Complexity","All versions of package lodash prior to 4.17.21 are vulnerable to Regular Expression Denial of Service (ReDoS) via the `toNumber`, `trim` and `trimEnd` functions.   Steps to reproduce (provided by reporter Liyuan Chen): ```js var lo = require('lodash');  function build_blank(n) {     var ret = ""1""     for (var i = 0; i < n; i++) {         ret += "" ""     }     return ret + ""1""; } var s = build_blank(50000) var time0 = Date.now(); lo.trim(s)  var time_cost0 = Date.now() - time0; console.log(""time_cost0: "" + time_cost0); var time1 = Date.now(); lo.toNumber(s) var time_cost1 = Date.now() - time1; console.log(""time_cost1: "" + time_cost1); var time2 = Date.now(); lo.trimEnd(s); var time_cost2 = Date.now() - time2; console.log(""time_cost2: "" + time_cost2); ```",NPM,"","","",MEDIUM,5.300000190734863,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,"","","",HIGHEST,8,"","","","","","","",""
"","Wed, 3 Sep 2025 13:47:49 -0400",lodash:2.4.2,/home/samomik/Projects-WSL/juice-shop/package-lock.json?/lodash:2.4.2,"A utility library delivering consistency, customization, performance, & extras.",MIT,"","",pkg:npm/lodash@2.4.2,cpe:2.3:a:lodash:lodash:2.4.2:*:*:*:*:*:*:*,CVE-2020-28500,NVD-CWE-Other,"Lodash versions prior to 4.17.21 are vulnerable to Regular Expression Denial of Service (ReDoS) via the toNumber, trim and trimEnd functions.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L/E:3.9/RC:R/MAV:A,"","","",HIGHEST,8,"","","","","","","",""
